OrderID,OrderDate,CustomerID,Product,Quantity,UnitPrice,Country,TotalPrice
4294,2022-01-03 23:33:00,1643,Phone,6,1195.37,UK,7172.22
4295,2022-01-03 23:34:00,1216,Keyboard,4,1975.89,USA,7903.56
4296,2022-01-03 23:35:00,1877,Tablet,8,512.04,Germany,4096.32
4297,2022-01-03 23:36:00,1879,Phone,8,339.93,Germany,2719.44
4298,2022-01-03 23:37:00,1820,Phone,9,1564.43,UK,14079.87
4299,2022-01-03 23:38:00,1262,Tablet,4,1529.48,India,6117.92
4300,2022-01-03 23:39:00,1120,Laptop,8,957.47,India,7659.76
4301,2022-01-03 23:40:00,1493,Laptop,8,754.47,UK,6035.76
4302,2022-01-03 23:41:00,1194,Phone,7,497.86,India,3485.02
4303,2022-01-03 23:42:00,1448,Keyboard,1,357.81,Canada,357.81
4304,2022-01-03 23:43:00,1061,Phone,2,924.41,Germany,1848.82
4305,2022-01-03 23:44:00,1200,Monitor,9,934.96,India,8414.64
4306,2022-01-03 23:45:00,1136,Monitor,1,1209.96,UK,1209.96
4307,2022-01-03 23:46:00,1749,Phone,3,1441.86,USA,4325.58
4308,2022-01-03 23:47:00,1489,Keyboard,9,1454.81,Canada,13093.29
4309,2022-01-03 23:48:00,1105,Laptop,5,1454.52,Germany,7272.6
4310,2022-01-03 23:49:00,1833,Keyboard,7,1456.88,UK,10198.16
4311,2022-01-03 23:50:00,1856,Laptop,8,1000.89,India,8007.12
4312,2022-01-03 23:51:00,1361,Phone,2,1029.64,UK,2059.28
4313,2022-01-03 23:52:00,1254,Laptop,5,311.27,UK,1556.35
4314,2022-01-03 23:53:00,1032,Phone,3,903.27,Germany,2709.81
4315,2022-01-03 23:54:00,1189,Monitor,2,1084.65,Germany,2169.3
4316,2022-01-03 23:55:00,1010,Monitor,7,363.44,USA,2544.08
4317,2022-01-03 23:56:00,1504,Phone,2,672.52,UK,1345.04
4318,2022-01-03 23:57:00,1598,Keyboard,7,824.08,Germany,5768.56
4319,2022-01-03 23:58:00,1947,Monitor,9,227.0,India,2043.0
4320,2022-01-03 23:59:00,1211,Phone,9,943.75,UK,8493.75
4321,2022-01-04 00:00:00,1138,Laptop,2,498.19,Germany,996.38
4322,2022-01-04 00:01:00,1157,Phone,8,1056.99,UK,8455.92
4323,2022-01-04 00:02:00,1458,Phone,9,444.84,India,4003.56
4324,2022-01-04 00:03:00,1152,Phone,7,1505.94,Canada,10541.58
4325,2022-01-04 00:04:00,1955,Phone,6,559.2,Germany,3355.2
4326,2022-01-04 00:05:00,1394,Laptop,4,947.9,Germany,3791.6
4327,2022-01-04 00:06:00,1525,Keyboard,5,1292.38,India,6461.9
4328,2022-01-04 00:07:00,1017,Laptop,1,492.75,USA,492.75
4329,2022-01-04 00:08:00,1379,Tablet,5,1317.04,USA,6585.2
4330,2022-01-04 00:09:00,1622,Tablet,8,838.78,Canada,6710.24
4331,2022-01-04 00:10:00,1816,Monitor,5,1692.43,USA,8462.15
4332,2022-01-04 00:11:00,1935,Monitor,2,394.65,India,789.3
4333,2022-01-04 00:12:00,1362,Laptop,7,1895.9,Germany,13271.3
4334,2022-01-04 00:13:00,1379,Laptop,3,325.15,Germany,975.45
4335,2022-01-04 00:14:00,1616,Tablet,7,478.54,Germany,3349.78
4336,2022-01-04 00:15:00,1987,Phone,1,143.54,USA,143.54
4337,2022-01-04 00:16:00,1607,Tablet,5,254.04,Germany,1270.2
4338,2022-01-04 00:17:00,1714,Monitor,7,1190.45,UK,8333.15
4339,2022-01-04 00:18:00,1315,Monitor,7,222.27,Canada,1555.89
4340,2022-01-04 00:19:00,1638,Laptop,4,964.07,UK,3856.28
4341,2022-01-04 00:20:00,1123,Keyboard,2,795.84,Canada,1591.68
4342,2022-01-04 00:21:00,1011,Keyboard,7,758.59,Canada,5310.13
4343,2022-01-04 00:22:00,1823,Monitor,3,636.21,UK,1908.63
4344,2022-01-04 00:23:00,1084,Laptop,6,1825.09,UK,10950.54
4345,2022-01-04 00:24:00,1025,Phone,8,364.49,India,2915.92
4346,2022-01-04 00:25:00,1834,Monitor,2,1088.08,India,2176.16
4347,2022-01-04 00:26:00,1081,Laptop,6,1405.66,Canada,8433.96
4348,2022-01-04 00:27:00,1711,Monitor,4,186.85,USA,747.4
4349,2022-01-04 00:28:00,1498,Tablet,1,1334.5,India,1334.5
4350,2022-01-04 00:29:00,1443,Laptop,6,1275.82,India,7654.92
4351,2022-01-04 00:30:00,1196,Laptop,6,479.12,USA,2874.72
4352,2022-01-04 00:31:00,1644,Tablet,3,1481.96,Germany,4445.88
4353,2022-01-04 00:32:00,1977,Tablet,7,1172.02,Germany,8204.14
4354,2022-01-04 00:33:00,1158,Keyboard,9,1853.75,India,16683.75
4355,2022-01-04 00:34:00,1946,Keyboard,3,185.92,Canada,557.76
4356,2022-01-04 00:35:00,1589,Monitor,7,1313.75,India,9196.25
4357,2022-01-04 00:36:00,1814,Monitor,7,933.16,Germany,6532.12
4358,2022-01-04 00:37:00,1123,Laptop,5,1200.81,Canada,6004.05
4359,2022-01-04 00:38:00,1425,Laptop,3,595.03,USA,1785.09
4360,2022-01-04 00:39:00,1290,Monitor,8,1498.18,UK,11985.44
4361,2022-01-04 00:40:00,1113,Tablet,5,1202.98,Germany,6014.9
4362,2022-01-04 00:41:00,1832,Keyboard,9,196.56,Canada,1769.04
4363,2022-01-04 00:42:00,1975,Laptop,3,1072.36,Germany,3217.08
4364,2022-01-04 00:43:00,1662,Phone,3,1780.62,Canada,5341.86
4365,2022-01-04 00:44:00,1108,Laptop,8,1530.47,Canada,12243.76
4366,2022-01-04 00:45:00,1110,Laptop,6,662.21,UK,3973.26
4367,2022-01-04 00:46:00,1775,Keyboard,2,1812.31,USA,3624.62
4368,2022-01-04 00:47:00,1506,Monitor,8,1035.95,UK,8287.6
4369,2022-01-04 00:48:00,1684,Keyboard,4,844.55,UK,3378.2
4370,2022-01-04 00:49:00,1865,Tablet,3,1779.1,USA,5337.3
4371,2022-01-04 00:50:00,1808,Tablet,6,120.61,USA,723.66
4372,2022-01-04 00:51:00,1256,Keyboard,4,824.86,UK,3299.44
4373,2022-01-04 00:52:00,1791,Keyboard,4,263.35,India,1053.4
4374,2022-01-04 00:53:00,1410,Tablet,2,357.33,Germany,714.66
4375,2022-01-04 00:54:00,1723,Phone,2,1358.31,Canada,2716.62
4376,2022-01-04 00:55:00,1496,Laptop,3,1424.68,India,4274.04
4377,2022-01-04 00:56:00,1364,Phone,3,1689.95,Germany,5069.85
4378,2022-01-04 00:57:00,1011,Monitor,3,641.97,India,1925.91
4379,2022-01-04 00:58:00,1610,Tablet,6,1118.02,USA,6708.12
4380,2022-01-04 00:59:00,1003,Phone,6,1763.26,UK,10579.56
4381,2022-01-04 01:00:00,1454,Monitor,4,764.59,UK,3058.36
4382,2022-01-04 01:01:00,1643,Phone,2,826.51,USA,1653.02
4383,2022-01-04 01:02:00,1439,Laptop,3,698.55,USA,2095.65
4384,2022-01-04 01:03:00,1481,Monitor,2,603.99,USA,1207.98
4385,2022-01-04 01:04:00,1461,Tablet,9,797.6,India,7178.4
4386,2022-01-04 01:05:00,1486,Phone,7,813.7,UK,5695.9
4387,2022-01-04 01:06:00,1553,Tablet,5,942.47,UK,4712.35
4388,2022-01-04 01:07:00,1406,Keyboard,5,151.88,Germany,759.4
4389,2022-01-04 01:08:00,1770,Phone,6,992.47,USA,5954.82
4390,2022-01-04 01:09:00,1441,Laptop,3,1751.29,Germany,5253.87
4391,2022-01-04 01:10:00,1920,Keyboard,1,1946.22,India,1946.22
4392,2022-01-04 01:11:00,1348,Laptop,5,1919.41,USA,9597.05
4393,2022-01-04 01:12:00,1493,Phone,5,1963.77,UK,9818.85
4394,2022-01-04 01:13:00,1216,Laptop,4,1793.89,UK,7175.56
4395,2022-01-04 01:14:00,1551,Monitor,4,815.32,USA,3261.28
4396,2022-01-04 01:15:00,1935,Monitor,8,831.78,USA,6654.24
4397,2022-01-04 01:16:00,1400,Monitor,3,140.76,USA,422.28
4398,2022-01-04 01:17:00,1410,Tablet,7,604.18,UK,4229.26
4399,2022-01-04 01:18:00,1673,Monitor,3,1587.7,Canada,4763.1
4400,2022-01-04 01:19:00,1498,Monitor,2,505.68,Germany,1011.36
4401,2022-01-04 01:20:00,1503,Tablet,6,1549.13,USA,9294.78
4402,2022-01-04 01:21:00,1890,Laptop,5,207.26,USA,1036.3
4403,2022-01-04 01:22:00,1926,Laptop,8,1504.57,Canada,12036.56
4404,2022-01-04 01:23:00,1326,Phone,4,1890.38,India,7561.52
4405,2022-01-04 01:24:00,1318,Monitor,9,736.14,Germany,6625.26
4406,2022-01-04 01:25:00,1637,Phone,2,361.17,USA,722.34
4407,2022-01-04 01:26:00,1320,Tablet,2,1851.18,USA,3702.36
4408,2022-01-04 01:27:00,1045,Tablet,3,1119.5,USA,3358.5
4409,2022-01-04 01:28:00,1274,Monitor,4,732.24,India,2928.96
4410,2022-01-04 01:29:00,1746,Monitor,5,1321.27,India,6606.35
4411,2022-01-04 01:30:00,1668,Laptop,5,602.42,Canada,3012.1
4412,2022-01-04 01:31:00,1427,Keyboard,5,870.12,Canada,4350.6
4413,2022-01-04 01:32:00,1603,Phone,5,638.79,Germany,3193.95
4414,2022-01-04 01:33:00,1329,Phone,7,384.73,India,2693.11
4415,2022-01-04 01:34:00,1657,Phone,7,415.26,UK,2906.82
4416,2022-01-04 01:35:00,1272,Phone,6,1617.35,Germany,9704.1
4417,2022-01-04 01:36:00,1269,Monitor,4,1163.96,USA,4655.84
4418,2022-01-04 01:37:00,1592,Laptop,3,847.42,Germany,2542.26
4419,2022-01-04 01:38:00,1842,Tablet,5,1122.41,Germany,5612.05
4420,2022-01-04 01:39:00,1926,Phone,1,1721.95,Germany,1721.95
4421,2022-01-04 01:40:00,1688,Monitor,1,1626.5,India,1626.5
4422,2022-01-04 01:41:00,1848,Laptop,8,1149.28,UK,9194.24
4423,2022-01-04 01:42:00,1576,Phone,7,821.65,Canada,5751.55
4424,2022-01-04 01:43:00,1544,Monitor,6,1006.62,UK,6039.72
4425,2022-01-04 01:44:00,1981,Tablet,3,1925.55,UK,5776.65
4426,2022-01-04 01:45:00,1673,Monitor,7,665.72,Canada,4660.04
4427,2022-01-04 01:46:00,1501,Monitor,3,1799.05,UK,5397.15
4428,2022-01-04 01:47:00,1227,Tablet,8,1381.01,India,11048.08
4429,2022-01-04 01:48:00,1043,Tablet,5,317.89,Germany,1589.45
4430,2022-01-04 01:49:00,1696,Tablet,6,575.49,USA,3452.94
4431,2022-01-04 01:50:00,1741,Tablet,9,120.87,UK,1087.83
4432,2022-01-04 01:51:00,1185,Phone,1,1400.5,USA,1400.5
4433,2022-01-04 01:52:00,1887,Monitor,2,534.4,Canada,1068.8
4434,2022-01-04 01:53:00,1205,Phone,1,833.71,Germany,833.71
4435,2022-01-04 01:54:00,1838,Tablet,8,1095.21,India,8761.68
4436,2022-01-04 01:55:00,1457,Laptop,7,1137.52,USA,7962.64
4437,2022-01-04 01:56:00,1212,Phone,6,366.86,India,2201.16
4438,2022-01-04 01:57:00,1227,Phone,2,1086.01,India,2172.02
4439,2022-01-04 01:58:00,1968,Keyboard,8,603.63,USA,4829.04
4440,2022-01-04 01:59:00,1863,Keyboard,9,820.84,India,7387.56
4441,2022-01-04 02:00:00,1853,Tablet,5,1780.1,India,8900.5
4442,2022-01-04 02:01:00,1352,Monitor,1,1083.76,USA,1083.76
4443,2022-01-04 02:02:00,1444,Keyboard,6,436.91,UK,2621.46
4444,2022-01-04 02:03:00,1560,Phone,5,572.46,Canada,2862.3
4445,2022-01-04 02:04:00,1969,Monitor,7,1789.22,USA,12524.54
4446,2022-01-04 02:05:00,1953,Phone,2,1790.55,Germany,3581.1
4447,2022-01-04 02:06:00,1176,Phone,7,1079.02,India,7553.14
4448,2022-01-04 02:07:00,1627,Keyboard,5,645.49,India,3227.45
4449,2022-01-04 02:08:00,1326,Tablet,7,848.9,India,5942.3
4450,2022-01-04 02:09:00,1191,Phone,2,626.21,Canada,1252.42
4451,2022-01-04 02:10:00,1777,Monitor,5,524.66,India,2623.3
4452,2022-01-04 02:11:00,1388,Monitor,3,1891.5,India,5674.5
4453,2022-01-04 02:12:00,1684,Phone,7,224.74,Germany,1573.18
4454,2022-01-04 02:13:00,1261,Laptop,3,1048.83,India,3146.49
4455,2022-01-04 02:14:00,1942,Phone,7,1157.93,Germany,8105.51
4456,2022-01-04 02:15:00,1919,Laptop,7,1951.98,Germany,13663.86
4457,2022-01-04 02:16:00,1201,Phone,8,1501.16,Germany,12009.28
4458,2022-01-04 02:17:00,1163,Phone,2,747.14,UK,1494.28
4459,2022-01-04 02:18:00,1849,Phone,7,1675.89,Canada,11731.23
4460,2022-01-04 02:19:00,1907,Tablet,1,1201.96,USA,1201.96
4461,2022-01-04 02:20:00,1893,Phone,9,1072.97,UK,9656.73
4462,2022-01-04 02:21:00,1537,Tablet,5,1359.47,UK,6797.35
4463,2022-01-04 02:22:00,1338,Tablet,1,274.38,UK,274.38
4464,2022-01-04 02:23:00,1827,Keyboard,1,1050.91,India,1050.91
4465,2022-01-04 02:24:00,1323,Phone,7,745.65,India,5219.55
4466,2022-01-04 02:25:00,1265,Tablet,3,1836.13,USA,5508.39
4467,2022-01-04 02:26:00,1016,Tablet,5,1098.35,UK,5491.75
4468,2022-01-04 02:27:00,1769,Keyboard,2,256.59,Canada,513.18
4469,2022-01-04 02:28:00,1881,Keyboard,6,257.45,Canada,1544.7
4470,2022-01-04 02:29:00,1344,Keyboard,6,1617.55,UK,9705.3
4471,2022-01-04 02:30:00,1825,Tablet,4,1780.01,India,7120.04
4472,2022-01-04 02:31:00,1678,Laptop,7,378.77,UK,2651.39
4473,2022-01-04 02:32:00,1424,Laptop,2,1450.17,UK,2900.34
4474,2022-01-04 02:33:00,1103,Laptop,2,993.15,India,1986.3
4475,2022-01-04 02:34:00,1757,Laptop,3,803.79,USA,2411.37
4476,2022-01-04 02:35:00,1556,Tablet,4,1871.41,Germany,7485.64
4477,2022-01-04 02:36:00,1433,Tablet,9,757.41,India,6816.69
4478,2022-01-04 02:37:00,1877,Tablet,2,339.35,Canada,678.7
4479,2022-01-04 02:38:00,1234,Tablet,6,593.73,India,3562.38
4480,2022-01-04 02:39:00,1283,Tablet,3,1893.63,Canada,5680.89
4481,2022-01-04 02:40:00,1496,Monitor,8,653.64,India,5229.12
4482,2022-01-04 02:41:00,1125,Phone,6,1206.74,Germany,7240.44
4483,2022-01-04 02:42:00,1054,Phone,7,460.1,Canada,3220.7
4484,2022-01-04 02:43:00,1566,Tablet,5,780.78,Canada,3903.9
4485,2022-01-04 02:44:00,1178,Phone,5,1869.49,USA,9347.45
4486,2022-01-04 02:45:00,1948,Phone,7,1122.89,Germany,7860.23
4487,2022-01-04 02:46:00,1436,Monitor,1,524.61,UK,524.61
4488,2022-01-04 02:47:00,1853,Phone,6,967.31,USA,5803.86
4489,2022-01-04 02:48:00,1675,Laptop,9,828.65,UK,7457.85
4490,2022-01-04 02:49:00,1940,Keyboard,9,1473.52,India,13261.68
4491,2022-01-04 02:50:00,1904,Phone,8,514.17,India,4113.36
4492,2022-01-04 02:51:00,1314,Keyboard,9,1311.23,USA,11801.07
4493,2022-01-04 02:52:00,1381,Monitor,3,1527.99,UK,4583.97
4494,2022-01-04 02:53:00,1802,Keyboard,2,808.64,India,1617.28
4495,2022-01-04 02:54:00,1557,Phone,4,1589.0,UK,6356.0
4496,2022-01-04 02:55:00,1835,Keyboard,7,1898.76,USA,13291.32
4497,2022-01-04 02:56:00,1369,Tablet,1,793.58,Canada,793.58
4498,2022-01-04 02:57:00,1776,Tablet,3,740.36,Canada,2221.08
4499,2022-01-04 02:58:00,1896,Phone,1,898.54,USA,898.54
4500,2022-01-04 02:59:00,1886,Phone,7,517.27,Germany,3620.89
4501,2022-01-04 03:00:00,1894,Tablet,7,1516.82,Germany,10617.74
4502,2022-01-04 03:01:00,1787,Monitor,4,213.99,USA,855.96
4503,2022-01-04 03:02:00,1771,Keyboard,7,1584.86,USA,11094.02
4504,2022-01-04 03:03:00,1946,Laptop,4,1971.32,Canada,7885.28
4505,2022-01-04 03:04:00,1912,Tablet,2,1571.96,Germany,3143.92
4506,2022-01-04 03:05:00,1049,Laptop,8,1693.52,UK,13548.16
4507,2022-01-04 03:06:00,1354,Phone,3,1160.55,UK,3481.65
4508,2022-01-04 03:07:00,1842,Tablet,3,158.59,India,475.77
4509,2022-01-04 03:08:00,1259,Laptop,8,382.5,India,3060.0
4510,2022-01-04 03:09:00,1013,Keyboard,4,399.27,Canada,1597.08
4511,2022-01-04 03:10:00,1158,Keyboard,2,976.25,Germany,1952.5
4512,2022-01-04 03:11:00,1588,Keyboard,2,1398.52,USA,2797.04
4513,2022-01-04 03:12:00,1807,Tablet,1,879.74,Canada,879.74
4514,2022-01-04 03:13:00,1281,Monitor,9,937.84,Germany,8440.56
4515,2022-01-04 03:14:00,1362,Keyboard,8,450.15,UK,3601.2
4516,2022-01-04 03:15:00,1232,Monitor,6,441.82,India,2650.92
4517,2022-01-04 03:16:00,1797,Tablet,7,1893.83,UK,13256.81
4518,2022-01-04 03:17:00,1434,Phone,9,633.82,USA,5704.38
4519,2022-01-04 03:18:00,1937,Monitor,4,1733.9,Germany,6935.6
4520,2022-01-04 03:19:00,1971,Monitor,5,1780.74,Canada,8903.7
4521,2022-01-04 03:20:00,1966,Monitor,3,1725.14,Canada,5175.42
4522,2022-01-04 03:21:00,1528,Phone,1,697.91,USA,697.91
4523,2022-01-04 03:22:00,1833,Phone,6,1887.42,Canada,11324.52
4524,2022-01-04 03:23:00,1419,Phone,9,1592.12,USA,14329.08
4525,2022-01-04 03:24:00,1248,Keyboard,2,1618.46,UK,3236.92
4526,2022-01-04 03:25:00,1984,Phone,6,339.48,USA,2036.88
4527,2022-01-04 03:26:00,1350,Tablet,9,182.72,UK,1644.48
4528,2022-01-04 03:27:00,1759,Tablet,9,859.95,Germany,7739.55
4529,2022-01-04 03:28:00,1765,Laptop,9,1584.01,USA,14256.09
4530,2022-01-04 03:29:00,1627,Monitor,4,1075.17,Canada,4300.68
4531,2022-01-04 03:30:00,1454,Tablet,8,1897.78,UK,15182.24
4532,2022-01-04 03:31:00,1946,Phone,1,1406.37,USA,1406.37
4533,2022-01-04 03:32:00,1856,Laptop,6,1095.07,Germany,6570.42
4534,2022-01-04 03:33:00,1658,Keyboard,1,628.94,UK,628.94
4535,2022-01-04 03:34:00,1795,Monitor,2,1121.88,UK,2243.76
4536,2022-01-04 03:35:00,1724,Keyboard,7,672.72,Canada,4709.04
4537,2022-01-04 03:36:00,1215,Laptop,2,1334.65,UK,2669.3
4538,2022-01-04 03:37:00,1120,Tablet,4,278.62,India,1114.48
4539,2022-01-04 03:38:00,1383,Tablet,7,455.65,USA,3189.55
4540,2022-01-04 03:39:00,1470,Phone,9,1888.35,India,16995.15
4541,2022-01-04 03:40:00,1789,Phone,3,1836.68,India,5510.04
4542,2022-01-04 03:41:00,1262,Tablet,6,1333.89,USA,8003.34
4543,2022-01-04 03:42:00,1524,Monitor,3,475.67,UK,1427.01
4544,2022-01-04 03:43:00,1092,Monitor,7,158.07,India,1106.49
4545,2022-01-04 03:44:00,1000,Keyboard,2,628.25,USA,1256.5
4546,2022-01-04 03:45:00,1929,Keyboard,6,798.48,USA,4790.88
4547,2022-01-04 03:46:00,1136,Tablet,7,847.4,Germany,5931.8
4548,2022-01-04 03:47:00,1842,Keyboard,2,100.26,UK,200.52
4549,2022-01-04 03:48:00,1154,Keyboard,8,832.31,USA,6658.48
4550,2022-01-04 03:49:00,1177,Keyboard,8,1382.78,UK,11062.24
4551,2022-01-04 03:50:00,1871,Monitor,7,1329.72,UK,9308.04
4552,2022-01-04 03:51:00,1048,Monitor,8,447.53,UK,3580.24
4553,2022-01-04 03:52:00,1533,Keyboard,3,1157.65,Canada,3472.95
4554,2022-01-04 03:53:00,1174,Keyboard,4,1030.21,India,4120.84
4555,2022-01-04 03:54:00,1471,Keyboard,7,435.29,India,3047.03
4556,2022-01-04 03:55:00,1702,Tablet,7,1811.26,USA,12678.82
4557,2022-01-04 03:56:00,1026,Phone,4,1754.18,Germany,7016.72
4558,2022-01-04 03:57:00,1303,Laptop,8,281.59,USA,2252.72
4559,2022-01-04 03:58:00,1081,Tablet,2,1840.97,India,3681.94
4560,2022-01-04 03:59:00,1277,Monitor,5,430.09,Germany,2150.45
4561,2022-01-04 04:00:00,1060,Laptop,4,768.11,UK,3072.44
4562,2022-01-04 04:01:00,1816,Keyboard,6,649.73,India,3898.38
4563,2022-01-04 04:02:00,1504,Keyboard,2,680.47,Canada,1360.94
4564,2022-01-04 04:03:00,1854,Tablet,5,222.79,USA,1113.95
4565,2022-01-04 04:04:00,1313,Laptop,1,1873.62,Canada,1873.62
4566,2022-01-04 04:05:00,1439,Phone,3,991.97,USA,2975.91
4567,2022-01-04 04:06:00,1902,Laptop,1,636.18,Germany,636.18
4568,2022-01-04 04:07:00,1980,Phone,2,1517.65,India,3035.3
4569,2022-01-04 04:08:00,1104,Phone,5,1912.42,USA,9562.1
4570,2022-01-04 04:09:00,1691,Tablet,6,1456.4,USA,8738.4
4571,2022-01-04 04:10:00,1789,Laptop,3,443.49,UK,1330.47
4572,2022-01-04 04:11:00,1318,Tablet,9,1146.88,India,10321.92
4573,2022-01-04 04:12:00,1704,Phone,9,529.64,Canada,4766.76
4574,2022-01-04 04:13:00,1368,Phone,7,1316.99,India,9218.93
4575,2022-01-04 04:14:00,1810,Tablet,1,312.66,USA,312.66
4576,2022-01-04 04:15:00,1304,Tablet,6,1598.29,Canada,9589.74
4577,2022-01-04 04:16:00,1308,Tablet,2,1830.63,USA,3661.26
4578,2022-01-04 04:17:00,1377,Laptop,1,1353.42,USA,1353.42
4579,2022-01-04 04:18:00,1170,Laptop,1,1772.88,UK,1772.88
4580,2022-01-04 04:19:00,1222,Tablet,5,1183.29,USA,5916.45
4581,2022-01-04 04:20:00,1224,Phone,9,950.18,UK,8551.62
4582,2022-01-04 04:21:00,1003,Tablet,3,1751.37,India,5254.11
4583,2022-01-04 04:22:00,1776,Tablet,5,260.62,UK,1303.1
4584,2022-01-04 04:23:00,1665,Monitor,1,723.73,Germany,723.73
4585,2022-01-04 04:24:00,1907,Laptop,7,1606.5,UK,11245.5
4586,2022-01-04 04:25:00,1676,Phone,3,596.48,USA,1789.44
4587,2022-01-04 04:26:00,1543,Keyboard,1,1005.54,Germany,1005.54
4588,2022-01-04 04:27:00,1652,Laptop,7,1284.01,India,8988.07
4589,2022-01-04 04:28:00,1806,Phone,8,351.86,UK,2814.88
4590,2022-01-04 04:29:00,1498,Keyboard,8,738.93,India,5911.44
4591,2022-01-04 04:30:00,1183,Monitor,8,1176.33,Germany,9410.64
4592,2022-01-04 04:31:00,1795,Keyboard,4,230.05,USA,920.2
4593,2022-01-04 04:32:00,1636,Laptop,6,1885.48,Canada,11312.88
4594,2022-01-04 04:33:00,1663,Monitor,1,148.71,UK,148.71
4595,2022-01-04 04:34:00,1926,Phone,6,409.2,USA,2455.2
4596,2022-01-04 04:35:00,1746,Monitor,7,1771.34,Canada,12399.38
4597,2022-01-04 04:36:00,1526,Monitor,6,1175.88,Germany,7055.28
4598,2022-01-04 04:37:00,1355,Tablet,9,1673.54,USA,15061.86
4599,2022-01-04 04:38:00,1677,Tablet,8,718.1,India,5744.8
4600,2022-01-04 04:39:00,1056,Laptop,4,1344.62,Canada,5378.48
4601,2022-01-04 04:40:00,1793,Laptop,6,1869.43,Germany,11216.58
4602,2022-01-04 04:41:00,1999,Monitor,9,1775.59,Canada,15980.31
4603,2022-01-04 04:42:00,1785,Keyboard,1,119.04,USA,119.04
4604,2022-01-04 04:43:00,1898,Tablet,8,1223.94,Germany,9791.52
4605,2022-01-04 04:44:00,1042,Keyboard,2,481.2,USA,962.4
4606,2022-01-04 04:45:00,1431,Tablet,2,1217.09,India,2434.18
4607,2022-01-04 04:46:00,1197,Phone,1,1792.97,Canada,1792.97
4608,2022-01-04 04:47:00,1703,Monitor,4,172.76,Canada,691.04
4609,2022-01-04 04:48:00,1085,Tablet,7,787.3,USA,5511.1
4610,2022-01-04 04:49:00,1125,Keyboard,5,1183.31,UK,5916.55
4611,2022-01-04 04:50:00,1664,Laptop,2,1707.06,UK,3414.12
4612,2022-01-04 04:51:00,1676,Phone,2,1358.64,UK,2717.28
4613,2022-01-04 04:52:00,1678,Phone,3,1708.58,UK,5125.74
4614,2022-01-04 04:53:00,1660,Monitor,4,1010.74,India,4042.96
4615,2022-01-04 04:54:00,1320,Keyboard,2,1306.22,Germany,2612.44
4616,2022-01-04 04:55:00,1966,Tablet,5,1600.77,Canada,8003.85
4617,2022-01-04 04:56:00,1041,Keyboard,1,1758.19,India,1758.19
4618,2022-01-04 04:57:00,1962,Keyboard,3,1747.91,Germany,5243.73
4619,2022-01-04 04:58:00,1461,Laptop,4,445.34,USA,1781.36
4620,2022-01-04 04:59:00,1664,Phone,2,329.13,UK,658.26
4621,2022-01-04 05:00:00,1069,Laptop,8,1206.57,Germany,9652.56
4622,2022-01-04 05:01:00,1013,Tablet,7,261.29,UK,1829.03
4623,2022-01-04 05:02:00,1405,Tablet,5,1064.36,USA,5321.8
4624,2022-01-04 05:03:00,1553,Laptop,2,1390.19,USA,2780.38
4625,2022-01-04 05:04:00,1189,Tablet,2,516.86,USA,1033.72
4626,2022-01-04 05:05:00,1404,Laptop,4,650.92,India,2603.68
4627,2022-01-04 05:06:00,1727,Monitor,7,1537.79,India,10764.53
4628,2022-01-04 05:07:00,1689,Laptop,9,680.49,Canada,6124.41
4629,2022-01-04 05:08:00,1482,Laptop,9,1608.99,Canada,14480.91
4630,2022-01-04 05:09:00,1395,Phone,3,1405.9,Canada,4217.7
4631,2022-01-04 05:10:00,1188,Phone,7,1156.65,Canada,8096.55
4632,2022-01-04 05:11:00,1983,Monitor,6,626.04,Canada,3756.24
4633,2022-01-04 05:12:00,1924,Phone,8,1364.32,UK,10914.56
4634,2022-01-04 05:13:00,1525,Laptop,7,702.69,India,4918.83
4635,2022-01-04 05:14:00,1415,Laptop,7,355.32,USA,2487.24
4636,2022-01-04 05:15:00,1528,Tablet,1,1144.92,UK,1144.92
4637,2022-01-04 05:16:00,1711,Tablet,1,1236.76,USA,1236.76
4638,2022-01-04 05:17:00,1314,Phone,9,1645.58,Canada,14810.22
4639,2022-01-04 05:18:00,1375,Keyboard,9,1885.07,UK,16965.63
4640,2022-01-04 05:19:00,1591,Laptop,2,1928.99,UK,3857.98
4641,2022-01-04 05:20:00,1310,Laptop,1,841.76,USA,841.76
4642,2022-01-04 05:21:00,1975,Laptop,1,1405.5,UK,1405.5
4643,2022-01-04 05:22:00,1675,Phone,7,1949.63,Germany,13647.41
4644,2022-01-04 05:23:00,1536,Keyboard,1,1090.62,UK,1090.62
4645,2022-01-04 05:24:00,1960,Phone,4,555.36,India,2221.44
4646,2022-01-04 05:25:00,1851,Laptop,5,1438.33,Canada,7191.65
4647,2022-01-04 05:26:00,1837,Phone,4,920.54,India,3682.16
4648,2022-01-04 05:27:00,1264,Keyboard,5,803.77,India,4018.85
4649,2022-01-04 05:28:00,1305,Phone,7,1111.4,Canada,7779.8
4650,2022-01-04 05:29:00,1489,Monitor,9,1319.86,USA,11878.74
4651,2022-01-04 05:30:00,1447,Laptop,1,1552.72,UK,1552.72
4652,2022-01-04 05:31:00,1900,Monitor,1,1990.34,India,1990.34
4653,2022-01-04 05:32:00,1473,Keyboard,8,940.85,Germany,7526.8
4654,2022-01-04 05:33:00,1874,Monitor,2,1974.65,India,3949.3
4655,2022-01-04 05:34:00,1703,Phone,2,1965.93,USA,3931.86
